OrderID,CustomerID,TransactionDate,ProductID,ProductName,ProductCategory,AmountSpent,DiscountApplied,FinalAmount,PaymentMethod,Location,CustomerSignupDate,CustomerAge,Gender,IncomeGroup
O900681,1249,2024-04-02,P242,Product-P242,Home,34.5,9.21,25.29,Cash,Chennai,2023-10-23,57,Male,Low
O234966,1077,2024-03-28,P276,Product-P276,Clothing,4.4,0.04,4.36,Credit Card,Delhi,2023-07-09,25,Female,High
O182423,1052,2024-02-06,P804,Product-P804,Grocery,739.68,68.22,671.46,Debit Card,Delhi,2023-03-05,64,Other,High
O144582,1177,2024-04-18,P807,Product-P807,Electronics,79.64,1.86,77.78,UPI,Hyderabad,2023-03-24,42,Male,Low
O162144,1020,2024-02-20,P210,Product-P210,Electronics,95.85,22.8,73.05,Cash,Chennai,2023-11-05,61,Other,High
O891203,1099,2024-04-30,P221,Product-P221,Clothing,58.54,0.76,57.78,Net Banking,Mumbai,2023-12-17,18,Other,Medium
O309740,1155,2024-01-25,P901,Product-P901,Electronics,352.09,97.19,254.9,Debit Card,Chennai,2023-05-17,62,Female,Low
O707913,1280,2024-02-17,P786,Product-P786,Clothing,326.8,2.87,323.93,Debit Card,Bangalore,2023-05-23,41,Male,Low
O629435,1127,2024-03-30,P460,Product-P460,Grocery,168.32,43.18,125.14,Cash,Delhi,2023-07-24,44,Other,Medium
O850582,1154,2024-01-18,P201,Product-P201,Beauty,161.48,36.97,124.51,Cash,Delhi,2023-10-02,56,Female,High
O860583,1138,2024-02-19,P388,Product-P388,Grocery,48.86,13.22,35.64,Cash,Mumbai,2023-03-23,31,Other,Medium
O832045,1243,2024-01-26,P319,Product-P319,Beauty,354.93,90.65,264.28,UPI,Bangalore,2023-12-09,36,Male,Low
O544692,1101,2024-02-17,P550,Product-P550,Electronics,275.47,14.95,260.52,Net Banking,Hyderabad,2023-01-29,25,Female,High
O588533,1126,2024-02-24,P626,Product-P626,Grocery,4.81,0.59,4.22,Net Banking,Mumbai,2023-10-26,39,Other,Medium
O684195,1201,2024-01-29,P632,Product-P632,Grocery,658.8,97.99,560.81,Net Banking,Bangalore,2023-10-09,56,Male,Medium
O579142,1058,2024-01-11,P184,Product-P184,Clothing,293.62,43.49,250.13,UPI,Bangalore,2023-11-13,31,Other,Medium
O996915,1123,2024-03-20,P803,Product-P803,Home,23.97,1.62,22.35,UPI,Bangalore,2023-05-15,52,Female,Medium
O288006,1233,2024-04-19,P293,Product-P293,Electronics,219.55,58.93,160.62,UPI,Bangalore,2023-11-20,26,Male,Medium
O648051,1108,2024-01-04,P790,Product-P790,Home,8.16,1.65,6.51,UPI,Hyderabad,2023-04-19,50,Female,High
O877447,1159,2024-01-22,P222,Product-P222,Grocery,160.3,18.99,141.31,Cash,Mumbai,2023-05-31,53,Male,Medium
O723861,1114,2024-02-13,P166,Product-P166,Clothing,141.78,41.48,100.3,Net Banking,Delhi,2023-07-22,24,Female,High
O901968,1050,2024-04-13,P225,Product-P225,Grocery,173.1,43.52,129.58,UPI,Bangalore,2023-08-24,37,Male,High
O608069,1005,2024-03-10,P874,Product-P874,Home,161.85,17.29,144.56,Cash,Hyderabad,2023-05-06,25,Other,Medium
O362867,1250,2024-05-10,P385,Product-P385,Grocery,380.59,87.69,292.9,Credit Card,Mumbai,2023-08-31,56,Male,High
O204441,1260,2024-05-05,P609,Product-P609,Grocery,48.49,9.14,39.35,Debit Card,Mumbai,2023-08-05,59,Other,Low
O501219,1053,2024-01-14,P950,Product-P950,Electronics,132.21,19.76,112.45,Credit Card,Delhi,2023-07-13,24,Male,Medium
O793193,1202,2024-03-24,P256,Product-P256,Clothing,168.73,31.48,137.25,Credit Card,Mumbai,2023-03-26,19,Male,Medium
O794255,1095,2024-05-13,P885,Product-P885,Home,74.38,17.69,56.69,Debit Card,Bangalore,2023-11-24,42,Other,Medium
O673172,1233,2024-05-07,P602,Product-P602,Beauty,105.72,8.3,97.42,Net Banking,Chennai,2023-11-20,26,Male,Medium
O571980,1191,2024-01-05,P882,Product-P882,Electronics,812.84,241.59,571.25,Credit Card,Hyderabad,2023-10-18,50,Female,Medium
O285460,1199,2024-03-21,P973,Product-P973,Home,326.05,43.29,282.76,Credit Card,Mumbai,2023-12-04,58,Other,Low
O850490,1229,2024-03-18,P823,Product-P823,Grocery,82.9,12.22,70.68,Debit Card,Bangalore,2023-04-23,39,Other,Low
O818666,1116,2024-04-09,P599,Product-P599,Electronics,17.43,2.97,14.46,UPI,Chennai,2023-08-23,25,Female,Low
O510396,1287,2024-04-30,P587,Product-P587,Beauty,133.89,34.32,99.57,Cash,Mumbai,2023-01-26,52,Other,Low
O903702,1283,2024-03-08,P606,Product-P606,Beauty,64.27,18.72,45.55,Cash,Bangalore,2023-02-08,53,Other,Low
O977589,1281,2024-03-13,P428,Product-P428,Electronics,11.9,0.1,11.8,Credit Card,Delhi,2023-08-25,28,Male,Medium
O202078,1167,2024-04-03,P457,Product-P457,Beauty,200.47,1.62,198.85,Net Banking,Hyderabad,2023-09-17,62,Other,Low
O359642,1156,2024-04-19,P453,Product-P453,Clothing,31.12,3.85,27.27,Credit Card,Delhi,2023-11-25,32,Male,High
O220031,1141,2024-03-01,P763,Product-P763,Clothing,106.7,18.97,87.73,Credit Card,Bangalore,2023-11-02,26,Female,Low
O789719,1103,2024-03-27,P273,Product-P273,Electronics,128.58,20.77,107.81,Credit Card,Hyderabad,2023-01-17,28,Male,High
O829765,1190,2024-04-18,P681,Product-P681,Beauty,6.76,1.83,4.93,Net Banking,Mumbai,2023-05-04,54,Other,Medium
O509260,1269,2024-04-30,P702,Product-P702,Electronics,254.89,75.38,179.51,UPI,Chennai,2023-07-26,54,Other,Medium
O452287,1265,2024-03-23,P686,Product-P686,Electronics,142.26,34.5,107.76,Credit Card,Delhi,2023-12-01,19,Other,Medium
O557169,1131,2024-05-07,P614,Product-P614,Clothing,126.17,6.31,119.86,Net Banking,Bangalore,2023-09-18,54,Female,Medium
O401314,1227,2024-02-21,P608,Product-P608,Electronics,23.7,5.98,17.72,Cash,Delhi,2023-04-28,51,Other,Medium
O754911,1206,2024-03-08,P148,Product-P148,Clothing,94.45,28.23,66.22,UPI,Delhi,2023-08-05,19,Male,Medium
O170537,1175,2024-01-24,P834,Product-P834,Beauty,838.79,23.84,814.95,Net Banking,Bangalore,2023-03-20,28,Male,Medium
O629152,1100,2024-05-15,P586,Product-P586,Home,123.15,7.75,115.4,Credit Card,Bangalore,2023-06-16,61,Other,Medium
O363470,1011,2024-03-17,P543,Product-P543,Beauty,2.68,0.25,2.43,UPI,Hyderabad,2023-02-14,28,Other,Medium
O295600,1217,2024-05-11,P564,Product-P564,Beauty,312.35,16.92,295.43,Credit Card,Chennai,2023-09-22,43,Male,Low
O994199,1072,2024-05-07,P318,Product-P318,Home,539.67,43.38,496.29,Cash,Chennai,2023-05-23,27,Female,Low
O254920,1229,2024-04-21,P679,Product-P679,Electronics,539.9,84.59,455.31,Net Banking,Hyderabad,2023-04-23,39,Other,Low
O970542,1098,2024-03-02,P254,Product-P254,Clothing,721.96,182.83,539.13,UPI,Bangalore,2023-04-23,41,Female,Low
O777424,1202,2024-01-17,P749,Product-P749,Grocery,112.27,28.49,83.78,Net Banking,Bangalore,2023-03-26,19,Male,Medium
O257246,1207,2024-02-11,P362,Product-P362,Beauty,211.61,14.99,196.62,Debit Card,Mumbai,2023-04-19,19,Other,Low
O608960,1095,2024-02-19,P128,Product-P128,Grocery,522.88,125.03,397.85,Net Banking,Hyderabad,2023-11-24,42,Other,Medium
O130557,1099,2024-04-21,P532,Product-P532,Electronics,83.69,5.07,78.62,Net Banking,Delhi,2023-12-17,18,Other,Medium
O857568,1153,2024-03-07,P908,Product-P908,Clothing,3.55,0.7,2.85,Debit Card,Mumbai,2023-12-16,40,Female,High
O730823,1252,2024-05-04,P901,Product-P901,Electronics,5.65,0.09,5.56,Credit Card,Bangalore,2023-08-31,57,Female,Medium
O804299,1143,2024-03-17,P987,Product-P987,Electronics,418.63,113.1,305.53,UPI,Bangalore,2023-07-17,32,Female,Medium
O226502,1221,2024-01-24,P506,Product-P506,Grocery,128.0,9.06,118.94,Cash,Chennai,2023-04-26,21,Male,Low
O620566,1296,2024-05-13,P780,Product-P780,Beauty,185.81,52.94,132.87,Cash,Bangalore,2023-09-04,52,Male,High
O972765,1251,2024-01-24,P343,Product-P343,Beauty,37.66,1.38,36.28,Net Banking,Bangalore,2023-05-05,35,Male,Low
O212002,1023,2024-04-09,P925,Product-P925,Grocery,558.61,156.77,401.84,Debit Card,Delhi,2023-04-12,19,Male,High
O158642,1109,2024-02-14,P319,Product-P319,Clothing,2.56,0.34,2.22,Net Banking,Chennai,2023-10-18,22,Female,High
O672255,1175,2024-05-05,P646,Product-P646,Clothing,348.77,73.2,275.57,Credit Card,Bangalore,2023-03-20,28,Male,Medium
O598306,1120,2024-04-18,P586,Product-P586,Grocery,514.93,148.81,366.12,Debit Card,Bangalore,2023-05-07,40,Male,Medium
O982348,1222,2024-04-04,P941,Product-P941,Clothing,861.71,5.45,856.26,Cash,Mumbai,2023-02-02,28,Male,Medium
O769986,1292,2024-01-14,P807,Product-P807,Grocery,13.66,1.04,12.62,UPI,Bangalore,2023-05-02,35,Male,Medium
O507341,1159,2024-04-02,P931,Product-P931,Electronics,68.8,11.04,57.76,Debit Card,Hyderabad,2023-05-31,53,Male,Medium
O320606,1282,2024-01-03,P502,Product-P502,Clothing,139.44,12.59,126.85,Debit Card,Bangalore,2023-05-08,25,Male,Low
O387348,1233,2024-02-11,P549,Product-P549,Clothing,122.37,32.29,90.08,UPI,Mumbai,2023-11-20,26,Male,Medium
O852233,1039,2024-01-21,P942,Product-P942,Home,116.41,16.45,99.96,UPI,Bangalore,2023-04-21,24,Other,Low
O169591,1211,2024-04-18,P997,Product-P997,Electronics,38.08,9.42,28.66,Net Banking,Chennai,2023-06-09,49,Male,Medium
O575279,1117,2024-03-31,P530,Product-P530,Beauty,486.11,106.35,379.76,Cash,Bangalore,2023-03-15,29,Other,Medium
O929443,1151,2024-01-08,P880,Product-P880,Electronics,62.82,12.09,50.73,Debit Card,Hyderabad,2023-12-15,47,Male,Medium
O703779,1138,2024-02-04,P103,Product-P103,Home,310.96,18.66,292.3,Net Banking,Bangalore,2023-03-23,31,Other,Medium
O819064,1280,2024-01-22,P213,Product-P213,Grocery,195.55,14.64,180.91,Debit Card,Chennai,2023-05-23,41,Male,Low
O281905,1088,2024-04-15,P911,Product-P911,Clothing,58.64,7.94,50.7,Debit Card,Bangalore,2023-03-29,42,Other,Medium
O290724,1288,2024-03-24,P918,Product-P918,Clothing,4.19,0.25,3.94,UPI,Bangalore,2023-11-30,42,Other,Medium
O121741,1300,2024-04-10,P997,Product-P997,Home,36.18,10.25,25.93,Cash,Delhi,2023-03-26,50,Other,Low
O307897,1039,2024-01-06,P671,Product-P671,Beauty,18.43,3.46,14.97,Credit Card,Hyderabad,2023-04-21,24,Other,Low
O729557,1072,2024-03-08,P818,Product-P818,Grocery,66.65,1.0,65.65,Cash,Hyderabad,2023-05-23,27,Female,Low
O223050,1032,2024-03-07,P252,Product-P252,Electronics,52.59,15.11,37.48,Debit Card,Chennai,2023-01-04,45,Male,High
O224269,1109,2024-01-04,P835,Product-P835,Beauty,30.54,3.99,26.55,UPI,Hyderabad,2023-10-18,22,Female,High
O882702,1078,2024-02-27,P830,Product-P830,Grocery,23.43,1.34,22.09,Net Banking,Bangalore,2023-07-01,31,Other,High
O326037,1161,2024-05-06,P491,Product-P491,Grocery,182.04,23.55,158.49,Debit Card,Chennai,2023-03-22,49,Other,Medium
O130170,1128,2024-03-13,P844,Product-P844,Grocery,308.73,38.75,269.98,UPI,Delhi,2023-07-05,52,Other,Medium
O711218,1165,2024-03-15,P368,Product-P368,Grocery,47.59,8.82,38.77,Debit Card,Bangalore,2023-09-14,19,Male,Low
O820216,1281,2024-04-27,P187,Product-P187,Electronics,10.37,1.46,8.91,Net Banking,Hyderabad,2023-08-25,28,Male,Medium
O176604,1016,2024-02-24,P830,Product-P830,Home,358.83,76.26,282.57,Cash,Bangalore,2023-02-17,20,Female,High
O471512,1255,2024-01-25,P670,Product-P670,Electronics,1010.57,15.8,994.77,Debit Card,Hyderabad,2023-02-18,45,Other,Low
O513869,1028,2024-01-12,P105,Product-P105,Clothing,174.29,26.38,147.91,UPI,Bangalore,2023-04-23,61,Male,Low
O278117,1042,2024-04-04,P235,Product-P235,Beauty,609.02,7.51,601.51,Debit Card,Bangalore,2023-02-17,56,Male,Medium
O432731,1201,2024-05-08,P604,Product-P604,Clothing,203.54,53.61,149.93,Debit Card,Mumbai,2023-10-09,56,Male,Medium
O234082,1164,2024-05-15,P543,Product-P543,Grocery,243.92,19.06,224.86,Net Banking,Mumbai,2023-05-15,45,Female,Low
O376002,1062,2024-05-07,P992,Product-P992,Clothing,130.0,29.17,100.83,UPI,Bangalore,2023-12-27,21,Female,Medium
O872663,1040,2024-03-08,P629,Product-P629,Clothing,330.15,43.16,286.99,Debit Card,Bangalore,2023-06-22,38,Male,Medium
O298096,1040,2024-05-05,P882,Product-P882,Grocery,77.08,12.85,64.23,UPI,Mumbai,2023-06-22,38,Male,Medium
O271499,1230,2024-02-08,P155,Product-P155,Grocery,32.27,1.77,30.5,UPI,Bangalore,2023-01-04,28,Other,Medium
O562966,1165,2024-04-29,P546,Product-P546,Electronics,233.83,69.81,164.02,UPI,Mumbai,2023-09-14,19,Male,Low
O986925,1187,2024-04-01,P826,Product-P826,Beauty,258.5,37.63,220.87,UPI,Mumbai,2023-06-07,25,Female,Medium
O975512,1267,2024-02-07,P226,Product-P226,Clothing,220.13,6.18,213.95,Net Banking,Delhi,2023-02-20,29,Other,Medium
O322713,1126,2024-02-13,P867,Product-P867,Beauty,137.16,33.85,103.31,Cash,Chennai,2023-10-26,39,Other,Medium
O905572,1074,2024-01-02,P638,Product-P638,Beauty,107.05,5.8,101.25,Credit Card,Delhi,2023-11-22,31,Male,Medium
O814407,1158,2024-05-07,P793,Product-P793,Electronics,117.3,31.23,86.07,Credit Card,Bangalore,2023-02-27,46,Male,Low
O261245,1029,2024-02-01,P503,Product-P503,Clothing,181.34,32.12,149.22,Credit Card,Bangalore,2023-08-18,42,Male,Medium
O758879,1206,2024-01-08,P183,Product-P183,Home,33.43,8.33,25.1,UPI,Hyderabad,2023-08-05,19,Male,Medium
O575111,1289,2024-03-09,P708,Product-P708,Electronics,65.24,6.45,58.79,Credit Card,Chennai,2023-10-04,52,Female,Medium
O438869,1136,2024-03-24,P849,Product-P849,Beauty,199.83,7.75,192.08,Credit Card,Bangalore,2023-03-20,22,Other,Low
O197046,1150,2024-01-15,P861,Product-P861,Electronics,303.57,49.83,253.74,Cash,Hyderabad,2023-01-06,21,Female,Medium
O121508,1292,2024-04-12,P361,Product-P361,Grocery,13.51,0.97,12.54,UPI,Mumbai,2023-05-02,35,Male,Medium
O226460,1068,2024-02-23,P266,Product-P266,Home,120.32,28.14,92.18,Net Banking,Delhi,2023-02-10,35,Other,High
O237664,1152,2024-03-17,P602,Product-P602,Home,27.14,5.99,21.15,Net Banking,Chennai,2023-02-28,54,Other,Medium
O613406,1184,2024-04-01,P781,Product-P781,Electronics,121.62,30.36,91.26,Cash,Delhi,2023-01-10,20,Male,Medium
O194604,1057,2024-04-24,P497,Product-P497,Home,271.51,21.87,249.64,Cash,Hyderabad,2023-11-18,52,Female,High
O197462,1138,2024-04-18,P930,Product-P930,Clothing,65.67,12.09,53.58,UPI,Hyderabad,2023-03-23,31,Other,Medium
O619383,1258,2024-01-11,P625,Product-P625,Clothing,203.99,59.56,144.43,Debit Card,Delhi,2023-08-09,48,Female,High
O183029,1295,2024-05-14,P744,Product-P744,Beauty,102.97,2.59,100.38,UPI,Hyderabad,2023-09-06,19,Other,High
O648501,1254,2024-05-02,P407,Product-P407,Grocery,112.6,33.25,79.35,Net Banking,Delhi,2023-04-08,28,Male,High
O638354,1135,2024-04-19,P402,Product-P402,Beauty,697.67,9.99,687.68,Credit Card,Mumbai,2023-02-26,18,Other,Low
O952308,1045,2024-01-28,P622,Product-P622,Home,475.47,58.91,416.56,UPI,Chennai,2023-07-03,42,Male,Low
O219470,1152,2024-03-05,P463,Product-P463,Clothing,478.74,84.1,394.64,Cash,Mumbai,2023-02-28,54,Other,Medium
O536471,1283,2024-04-28,P283,Product-P283,Grocery,153.65,38.85,114.8,Credit Card,Mumbai,2023-02-08,53,Other,Low
O947075,1098,2024-03-17,P421,Product-P421,Beauty,70.48,15.31,55.17,UPI,Chennai,2023-04-23,41,Female,Low
O371914,1243,2024-03-08,P449,Product-P449,Grocery,338.22,21.42,316.8,Credit Card,Chennai,2023-12-09,36,Male,Low
O113950,1109,2024-01-28,P544,Product-P544,Beauty,535.3,2.88,532.42,UPI,Mumbai,2023-10-18,22,Female,High
O861173,1065,2024-02-13,P771,Product-P771,Home,56.14,7.75,48.39,UPI,Chennai,2023-12-05,59,Female,Low
O824211,1232,2024-05-04,P410,Product-P410,Beauty,164.98,40.25,124.73,Cash,Bangalore,2023-12-29,50,Female,Medium
O300070,1238,2024-04-11,P923,Product-P923,Clothing,7.93,0.21,7.72,Debit Card,Mumbai,2023-06-19,37,Female,Medium
O319393,1208,2024-01-29,P935,Product-P935,Electronics,162.21,33.87,128.34,Debit Card,Mumbai,2023-10-04,45,Female,Low
O300188,1021,2024-05-03,P764,Product-P764,Grocery,610.06,118.91,491.15,UPI,Chennai,2023-01-14,47,Other,Medium
O222115,1217,2024-01-23,P408,Product-P408,Home,84.03,3.74,80.29,UPI,Mumbai,2023-09-22,43,Male,Low
O571351,1107,2024-02-12,P256,Product-P256,Home,497.05,143.73,353.32,UPI,Mumbai,2023-02-03,52,Male,Low
O450067,1027,2024-03-03,P306,Product-P306,Clothing,73.31,12.52,60.79,UPI,Mumbai,2023-08-03,39,Male,Medium
O724783,1236,2024-01-03,P205,Product-P205,Home,53.73,15.79,37.94,UPI,Chennai,2023-02-04,46,Female,Medium
O859813,1220,2024-03-15,P137,Product-P137,Home,223.02,26.74,196.28,Cash,Chennai,2023-05-07,49,Other,Medium
O431192,1236,2024-05-04,P337,Product-P337,Electronics,211.9,33.58,178.32,UPI,Chennai,2023-02-04,46,Female,Medium
O752944,1110,2024-01-17,P374,Product-P374,Home,57.88,15.44,42.44,Credit Card,Hyderabad,2023-06-11,59,Female,High
O592034,1255,2024-03-29,P559,Product-P559,Home,244.53,1.53,243.0,Net Banking,Delhi,2023-02-18,45,Other,Low
O731347,1130,2024-03-29,P548,Product-P548,Grocery,16.61,2.53,14.08,Cash,Bangalore,2023-03-12,52,Female,High
O973548,1035,2024-04-29,P234,Product-P234,Clothing,255.96,55.52,200.44,UPI,Hyderabad,2023-08-05,64,Male,Low
O317273,1099,2024-04-02,P915,Product-P915,Home,41.15,9.87,31.28,Debit Card,Chennai,2023-12-17,18,Other,Medium
O309174,1170,2024-03-13,P807,Product-P807,Electronics,92.23,18.46,73.77,Debit Card,Delhi,2023-06-02,45,Male,Medium
O418402,1103,2024-02-10,P720,Product-P720,Home,31.65,0.96,30.69,UPI,Hyderabad,2023-01-17,28,Male,High
O373477,1075,2024-03-01,P314,Product-P314,Beauty,452.12,6.38,445.74,Credit Card,Bangalore,2023-07-06,48,Male,Medium
O946007,1049,2024-04-01,P793,Product-P793,Grocery,81.17,4.25,76.92,Cash,Mumbai,2023-01-23,19,Other,Low
O689280,1094,2024-01-17,P445,Product-P445,Home,470.59,16.09,454.5,Debit Card,Mumbai,2023-05-19,18,Other,Low
